Catch_Area_Code,Split_SubUnit_Code,Landing_Date,Batch_year,Month,Day,Round_Lbs_Qty,Fisher_Type_Code,Tribe_num,Tribe_Member_Num,Vessel_ID,License_ID,Dealer_License_ID,Round_Lbs_Price_Amt,Tribal_Tax_Amt,Species_Code,Gear_Code,Landing_Cnt,Port_Code,Fish_Ticket_Num,Ticket_Data_Source_Code,Catch_Desc_Code,Species_Code_Desc
20A ,,10/5/2017,2017,10,5,159,2,9,54169,,,4337,3.5,33.39,561,21,,110,JN727946,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,227,2,9,53290,,,4337,3.5,47.67,561,21,,110,JN727947,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,624,2,9,54193,,,4337,3.5,131.04,561,21,,110,JN727948,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,137,2,9,53001,,,4337,3.5,61.74,561,21,,110,JN727949,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,157,2,9,53001,,,4337,3.5,61.74,561,21,,110,JN727949,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,253,2,9,53290,,,4337,3.5,53.13,561,21,,110,JN727950,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,1145,2,9,53436,,,1315,4.25,291.97,561,21,,110,JN723440,COMM,0,DUNGENESS CRAB
22A ,,10/6/2017,2017,10,6,151,2,29,81841,,,4015,4.25,51.34,561,21,,140,JK762370,COMM,0,DUNGENESS CRAB
23B ,,10/4/2017,2017,10,4,185,2,29,81841,,,4015,4.25,62.9,561,21,,140,JK762371,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,279,2,9,52654,,,4337,3.5,58.59,561,21,,110,JL720751,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,293,2,9,52775,,,4337,3.5,78.75,561,21,,110,JL720752,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,82,2,9,52775,,,4337,3.5,78.75,561,21,,110,JL720752,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,68,2,9,52258,,,4337,3.5,14.28,561,21,,110,JL720753,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,721,2,9,52891,,,4337,3.5,151.41,561,21,,110,JL720754,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,293,2,9,54141,,,4337,3.5,61.53,561,21,,110,JL720755,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,113,2,9,52379,,,4337,3.5,23.73,561,21,,110,JL720756,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,342,2,9,52161,,,4337,3.5,71.82,561,21,,110,JL720757,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,300,2,9,53812,,,4337,3.5,63,561,21,,110,JL720758,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,80,2,9,52997,,,4337,3.5,16.8,561,21,,110,JL720759,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,143,2,9,54381,,,4337,3.5,30.03,561,21,,110,JL720760,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,139,2,9,53504,,,4337,3.5,29.19,561,21,,110,JL720761,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,243,2,9,53938,,,4337,3.5,51.03,561,21,,110,JL720762,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,290,2,9,53678,,,4337,3.5,60.9,561,21,,110,JL720763,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,105,2,9,52628,,,4337,3.5,33.39,561,21,,110,JL720764,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,657,2,9,53397,,,4337,3.5,0,561,21,,110,JL720765,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,268,2,9,53307,,,4337,3.5,56.28,561,21,,110,JL720766,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,618,2,9,52439,,,4337,3.5,129.78,561,21,,110,JL720767,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,77,2,9,53397,,,4337,3.5,0,561,21,,110,JL720768,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,308,2,9,53131,,,4337,3.5,78.75,561,21,,110,JL720769,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,67,2,9,53131,,,4337,3.5,78.75,561,21,,110,JL720769,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,85,2,9,53992,,,4337,3.5,17.85,561,21,,110,JL720770,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,418,2,9,54150,,,4337,3.5,87.78,561,21,,110,JL720771,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,415,2,9,54112,,,4337,3.5,87.15,561,21,,110,JL720772,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,397,2,9,54193,,,4337,3.5,83.37,561,21,,110,JL720773,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,640,2,9,52868,,,4337,3.5,134.4,561,21,,110,JL720774,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,159,2,9,53131,,,4337,3.5,33.39,561,21,,110,JL720775,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,174,2,9,53290,,,4337,3.5,36.54,561,21,,110,JL720776,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,144,2,9,53525,,,4337,3.5,30.24,561,21,,110,JL720777,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,75,2,9,54349,,,4337,3.5,15.75,561,21,,110,JL720778,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,81,2,9,54063,,,4337,3.5,17.01,561,21,,110,JL720779,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,77,2,9,52654,,,4337,3.5,16.17,561,21,,110,JL720780,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,578,2,9,53965,,,4337,3.5,121.38,561,21,,110,JN727878,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,165,2,9,54349,,,4337,3.5,34.65,561,21,,110,JN727879,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,305,2,9,53525,,,4337,3.5,64.05,561,21,,110,JN727880,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,504,2,9,53131,,,4337,3.5,105.84,561,21,,110,JN727881,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,277,2,9,53681,,,4337,3.5,58.17,561,21,,110,JN727882,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,311,2,9,53494,,,4337,3.5,253.68,561,21,,110,JN727883,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,897,2,9,53494,,,4337,3.5,253.68,561,21,,110,JN727883,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,922,2,9,53397,,,4337,3.5,0,561,21,,110,JN727884,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,752,2,9,52503,,,4337,3.5,157.92,561,21,,110,JN727885,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,247,2,9,53504,,,4337,3.5,51.87,561,21,,110,JN727886,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,236,2,9,53436,,,4337,3.5,49.56,561,21,,110,JN727887,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,441,2,9,53001,,,4337,3.5,92.61,561,21,,110,JN727888,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,171,2,9,52379,,,4337,3.5,35.91,561,21,,110,JN727889,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,468,2,9,54141,,,4337,3.5,98.28,561,21,,110,JN727890,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,444,2,9,53307,,,4337,3.5,93.24,561,21,,110,JN727891,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,638,2,9,52087,,,4337,3.5,133.98,561,21,,110,JN727892,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,445,2,9,54171,,,4337,3.5,93.45,561,21,,110,JN727893,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,201,2,9,52628,,,4337,3.5,42.21,561,21,,110,JN727894,COMM,0,DUNGENESS CRAB
22A ,,10/5/2017,2017,10,5,165,2,15,11939,,,4901,4,,561,21,,169,JJ741461,COMM,0,DUNGENESS CRAB
22A ,,10/5/2017,2017,10,5,290,2,15,11939,,,4901,4,,561,21,,169,JJ741461,COMM,0,DUNGENESS CRAB
22A ,,10/6/2017,2017,10,6,473,2,15,11939,,,4901,4.25,,561,21,,169,JL680701,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,358,2,9,53014,,,4337,3.5,75.18,561,21,,110,JN727895,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,430,2,9,52161,,,4337,3.5,90.3,561,21,,110,JN727896,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,109,2,9,52258,,,4337,3.5,22.89,561,21,,110,JN727897,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,1069,2,9,52868,,,4337,3.5,224.49,561,21,,110,JN727898,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,299,2,9,53678,,,4337,3.5,103.32,561,21,,110,JN727899,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,207,2,9,53504,,,4337,3.5,43.47,561,21,,110,JN727900,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,55,2,9,53436,,,4337,3.5,36.54,561,21,,110,JN727901,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,176,2,9,53001,,,4337,3.5,36.96,561,21,,110,JN727902,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,573,2,9,52650,,,4337,3.5,0,561,21,,110,JN727903,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,222,2,9,52654,,,4337,3.5,46.62,561,21,,110,JN727904,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,282,2,9,52161,,,4337,3.5,59.22,561,21,,110,JN727905,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,330,2,9,53307,,,4337,3.5,69.3,561,21,,110,JN727906,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,623,2,9,53812,,,4337,3.5,201.39,561,21,,110,JN727907,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,336,2,9,53812,,,4337,3.5,201.39,561,21,,110,JN727907,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,1395,2,9,52891,,,4337,3.5,292.95,561,21,,110,JN727908,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,164,2,9,54381,,,4337,3.5,34.44,561,21,,110,JN727909,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,327,2,9,53938,,,4337,3.5,110.46,561,21,,110,JN727910,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,199,2,9,53938,,,4337,3.5,110.46,561,21,,110,JN727910,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,98,2,9,53014,,,4337,3.5,20.58,561,21,,110,JN727911,COMM,0,DUNGENESS CRAB
23B ,,10/4/2017,2017,10,4,138,2,29,81821,,,112389,4,44.16,561,21,,140,JL737958,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,106,2,29,81049,,,112389,4,33.92,561,21,,140,JL737959,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,33,2,9,54193,,,4337,3.5,6.93,561,21,,110,JN727912,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,828,2,9,52439,,,4337,3.5,173.88,561,21,,110,JN727913,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,523,2,9,53397,,,4337,3.5,0,561,21,,110,JN727914,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,88,2,9,53999,,,4337,3.5,18.48,561,21,,110,JN727915,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,421,2,9,52161,,,4337,3.5,88.41,561,21,,110,JN727916,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,231,2,29,82034,,,112389,4,73.92,561,21,,140,JL737960,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,371,2,9,53014,,,4337,3.5,77.91,561,21,,110,JN727917,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,172,2,29,81721,,,112389,4,55.04,561,21,,140,JL737961,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,517,2,29,81814,,,112389,4,165.44,561,21,,140,JL737962,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,223,2,9,52997,,,4337,3.5,46.83,561,21,,110,JN727918,COMM,0,DUNGENESS CRAB
21B ,,10/4/2017,2017,10,4,237,2,33,65229,,,112389,4,47.4,561,21,,140,JL737963,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,108,2,9,54349,,,4337,3.5,22.68,561,21,,110,JN727919,COMM,0,DUNGENESS CRAB
21B ,,10/4/2017,2017,10,4,418,2,33,65286,,,112389,4,83.6,561,21,,140,JL737964,COMM,0,DUNGENESS CRAB
21B ,,10/4/2017,2017,10,4,149,2,33,65229,,,112389,4,29.8,561,21,,140,JL737965,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,276,2,9,53525,,,4337,3.5,57.96,561,21,,110,JN727920,COMM,0,DUNGENESS CRAB
22A ,,10/4/2017,2017,10,4,406,2,29,81625,,,112389,4,129.92,561,21,,140,JL737966,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,322,2,29,81815,,,112389,4,103.04,561,21,,140,JL737967,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,1298,2,9,52769,,,4337,3.5,272.58,561,21,,110,JN727921,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,349,2,29,81821,,,112389,4,111.68,561,21,,140,JL737968,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,357,2,29,81078,,,112389,4,114.24,561,21,,140,JL737969,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,211,2,9,52654,,,4337,3.5,44.31,561,21,,110,JN727922,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,218,2,9,52087,,,4337,3.5,64.89,561,21,,110,JN727923,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,91,2,9,52087,,,4337,3.5,64.89,561,21,,110,JN727923,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,164,2,9,52379,,,4337,3.5,34.44,561,21,,110,JN727924,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,263,2,9,54141,,,4337,3.5,55.23,561,21,,110,JN727925,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,611,2,9,52775,,,4337,3.5,128.31,561,21,,110,JN727926,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,193,2,9,54206,,,4337,3.5,40.53,561,21,,110,JN727927,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,587,2,9,53131,,,4337,3.5,123.27,561,21,,110,JN727928,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,819,2,9,52868,,,4337,3.5,171.99,561,21,,110,JN727929,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,136,2,9,52628,,,4337,3.5,28.56,561,21,,110,JN727930,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,886,2,9,53290,,,4337,3.5,186.06,561,21,,110,JN727931,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,544,2,9,52891,,,4337,3.5,232.89,561,21,,110,JN727932,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,565,2,9,52891,,,4337,3.5,232.89,561,21,,110,JN727932,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,418,2,9,53001,,,4337,3.5,87.78,561,21,,110,JN727933,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,832,2,9,53397,,,4337,3.5,0,561,21,,110,JN727934,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,405,2,9,53307,,,4337,3.5,85.05,561,21,,110,JN727935,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,428,2,9,53812,,,4337,3.5,141.54,561,21,,110,JN727936,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,246,2,9,53812,,,4337,3.5,141.54,561,21,,110,JN727936,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,902,2,9,52439,,,4337,3.5,243.39,561,21,,110,JN727937,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,257,2,9,52439,,,4337,3.5,243.39,561,21,,110,JN727937,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,351,2,9,53678,,,4337,3.5,124.95,561,21,,110,JN727939,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,244,2,9,53678,,,4337,3.5,124.95,561,21,,110,JN727939,COMM,0,DUNGENESS CRAB
22B ,,10/4/2017,2017,10,4,270,2,29,81743,,,112389,4,86.4,561,21,,140,JL737970,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,183,2,29,82034,,,112389,4,58.56,561,21,,140,JL737971,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,386,2,29,81814,,,112389,4,123.52,561,21,,140,JL737972,COMM,0,DUNGENESS CRAB
21B ,,10/5/2017,2017,10,5,319,2,33,65286,,,112389,4,63.8,561,21,,140,JL737973,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,154,2,29,81721,,,112389,4,49.28,561,21,,140,JL737974,COMM,0,DUNGENESS CRAB
22A ,,10/5/2017,2017,10,5,252,2,29,83234,,,112389,4,80.64,561,21,,140,JL737975,COMM,0,DUNGENESS CRAB
21B ,,10/5/2017,2017,10,5,161,2,33,65229,,,112389,4,32.2,561,21,,140,JL737976,COMM,0,DUNGENESS CRAB
21B ,,10/5/2017,2017,10,5,144,2,33,65229,,,112389,4,28.8,561,21,,140,JL737977,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,538,2,29,81821,,,112389,4,172.16,561,21,,140,JL737978,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,424,2,29,81430,,,112389,4,135.68,561,21,,140,JL737979,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,230,2,29,81078,,,112389,4,73.6,561,21,,140,JL737980,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,208,2,29,81514,,,112389,4,66.56,561,21,,140,JL737981,COMM,0,DUNGENESS CRAB
22B ,,10/5/2017,2017,10,5,308,2,29,81128,,,112389,4,98.56,561,21,,140,JL737982,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,233,2,29,81821,,,112389,4,168.96,561,21,,140,JL737983,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,295,2,29,81821,,,112389,4,168.96,561,21,,140,JL737983,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,65,2,29,81049,,,112389,4,20.8,561,21,,140,JL737984,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,130,2,29,81814,,,112389,4,72,561,21,,140,JL737985,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,95,2,29,81814,,,112389,4,72,561,21,,140,JL737985,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,171,2,29,82034,,,112389,4,54.72,561,21,,140,JL737986,COMM,0,DUNGENESS CRAB
22A ,,10/6/2017,2017,10,6,299,2,29,81625,,,112389,4,95.68,561,21,,140,JL737987,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,152,2,29,81514,,,112389,4,48.64,561,21,,140,JL737988,COMM,0,DUNGENESS CRAB
21B ,,10/6/2017,2017,10,6,281,2,33,65286,,,112389,4,56.2,561,21,,140,JL737989,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,159,2,29,81514,,,112389,4,50.88,561,21,,140,JL737990,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,168,2,29,81078,,,112389,4,53.76,561,21,,140,JL737991,COMM,0,DUNGENESS CRAB
21B ,,10/6/2017,2017,10,6,20,2,33,65229,,,112389,0,15.8,561,21,,140,JL737992,TKHM,0,DUNGENESS CRAB
21B ,,10/6/2017,2017,10,6,79,2,33,65229,,,112389,4,15.8,561,21,,140,JL737992,COMM,0,DUNGENESS CRAB
21B ,,10/6/2017,2017,10,6,140,2,33,65229,,,112389,4,28,561,21,,140,JL737993,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,393,2,29,82035,,,112389,4,125.76,561,21,,140,JL737994,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,414,2,29,81815,,,112389,4,132.48,561,21,,140,JL737995,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,292,2,29,81128,,,112389,4,93.44,561,21,,140,JL737996,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,290,2,29,81430,,,112389,4,92.8,561,21,,140,JL737997,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,49,2,29,81051,,,112389,4,15.68,561,21,,140,JL737998,COMM,0,DUNGENESS CRAB
22B ,,10/6/2017,2017,10,6,268,2,29,81743,,,112389,4,85.76,561,21,,140,JL737999,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,214,2,28,58344,,,121399,4,0,561,21,,115,JJ688560,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,640,2,9,52091,,,121399,4,153.6,561,21,,115,JJ688562,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,120,2,9,52290,,,121399,4,28.88,561,21,,115,JJ688563,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,118,2,9,52421,,,121399,4,28.32,561,21,,115,JJ688565,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,354,2,9,52052,,,121399,4,0,561,21,,115,JJ688566,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,50,2,28,58344,,,121399,4,0,561,21,,115,JJ688571,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,291,2,14,48081,,,121399,4,23.28,561,21,,115,JJ688573,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,401,2,9,52052,,,121399,4,0,561,21,,115,JJ688574,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,328,2,9,52421,,,121399,4,78.72,561,21,,115,JJ688575,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,118,2,14,48008,,,121399,4,9.44,561,21,,115,JJ688576,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,188,2,9,,,,121399,4,45.12,561,21,,115,JJ688577,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,537,2,9,52091,,,121399,4,128.88,561,21,,115,JJ688578,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,210,2,29,81507,,,121399,4,67.2,561,21,,115,JJ688580,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,172,2,29,81508,,,121399,4,55.04,561,21,,115,JJ688581,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,986,2,9,53598,,,121399,4,236.64,561,21,,115,JJ688582,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,243,2,9,52290,,,121399,4,58.32,561,21,,115,JJ688586,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,1846,2,29,82064,,,121399,4,590.72,561,21,,115,JJ688587,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,353,2,9,,,,121399,4,84.72,561,21,,115,JJ688588,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,235,2,14,48081,,,121399,4,18.8,561,21,,115,JJ688589,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,259,2,29,81508,,,121399,4,82.88,561,21,,115,JJ688590,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,176,2,14,48008,,,121399,4,14.08,561,21,,115,JJ688591,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,346,2,29,81507,,,121399,4,110.72,561,21,,115,JJ688592,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,435,2,9,52091,,,121399,4,104.4,561,21,,115,JJ688593,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,167,2,29,81507,,,121399,4,53.44,561,21,,115,JJ688594,COMM,0,DUNGENESS CRAB
22A ,,10/4/2017,2017,10,4,375,2,15,11939,,,121625,4,0,561,21,,295,JL693408,COMM,0,DUNGENESS CRAB
22A ,,10/4/2017,2017,10,4,162,2,15,14863,,,121625,4,0,561,21,,295,JL693409,COMM,0,DUNGENESS CRAB
22A ,,10/4/2017,2017,10,4,317,2,15,1560,,,121625,4,0,561,21,,295,JL693410,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,200,2,29,81288,,,121625,4,64,561,21,,140,JN726322,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,597,2,29,81992,,,121625,4,191.04,561,21,,140,JN726323,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,463,2,31,1411,,,121625,4,55.56,561,21,,140,JN726324,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,999,2,29,82011,,,121625,4,319.68,561,21,,140,JN726325,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,1697,2,29,81572,,,121625,4,543.04,561,21,,140,JN726326,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,140,2,29,83381,,,121625,4,44.8,561,21,,140,JN726327,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,650,2,29,81572,,,121625,4,208,561,21,,140,JN726328,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,427,2,31,345,,,121625,4,51.24,561,21,,140,JN726329,COMM,0,DUNGENESS CRAB
20A ,,10/4/2017,2017,10,4,149,2,31,113,,,121625,4,17.88,561,21,,140,JN726330,COMM,0,DUNGENESS CRAB
20A ,,10/6/2017,2017,10,6,80,2,29,81572,,,121625,4,25.6,561,21,,295,JN726352,COMM,0,DUNGENESS CRAB
20A ,,10/5/2017,2017,10,5,1231,2,29,81572,,,121625,4,393.92,561,21,,295,JN726353,COMM,0,DUNGENESS CRAB
